file_name,label,findings,safe_secret_refs_detected
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_sharded-kube-state-metrics_.rendered_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;long_base64_like_value,safe_value_from
argo-cd__gitops-engine_pkg_health_testdata_apiservice-v1-true.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prom-and-loki-to-otlp_.rendered_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;hardcoded_password;long_base64_like_value,
prometheus-operator__scripts_kind-rbac.yaml,secure,,
argo-cd__docs_operator-manual_argocd-tls-certs-cm.yaml,secure,,
helm-charts__charts_kube-prometheus-stack_charts_crds_crds_crd-prometheuses.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_access_key;hardcoded_client_secret;hardcoded_secret_key;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
argo-cd__resource_customizations_notification.toolkit.fluxcd.io_Provider_actions_testdata_resumed_provider.yaml,secure,,safe_secret_ref
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_one_replica_rollout.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_errorAnalysisRun.yaml,secure,,
examples___archived_elasticsearch_production_cluster_es-client-rc.yaml,secure,,safe_value_from
kubernetes-native-testbed__development_user_skaffold.yaml,secure,,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_HelmRepository_actions_testdata_suspended_helmrepository.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_Application_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_metrics.keptn.sh_Analysis_testdata_healthy_pass.yaml,secure,,
cloud-on-k8s__config_samples_kibana_kibana_es.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioCluster_testdata_configerror.yaml,hardcoded_secret,long_base64_like_value,safe_secret_key_ref
prometheus-operator__example_user-guides_alerting_prometheus-example-rule-namespace-selector.yaml,secure,,
examples___archived_volumes_quobyte_quobyte-pod.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prometheus-operator-objects_dependencies_prometheus-operator-crds.yaml,hardcoded_secret,hardcoded_password;hardcoded_access_key;hardcoded_client_secret;hardcoded_secret_key,
argo-cd__util_kustomize_testdata_kustomize-with-version-override_deployment.yaml,secure,,safe_image_pull_secrets
argo-cd__test_e2e_testdata_guestbook-with-namespace-manifest_guestbook-ui-deployment.yaml,secure,,
argo-cd__resource_customizations_apps_DaemonSet_actions_testdata_daemonset.yaml,hardcoded_secret,long_base64_like_value,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_application-observability_tail-sampling_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_rollout-step1.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_ISBServiceRollout_testdata_ISBServiceRollout_pending-upgrade-in-progress.yaml,secure,,
argo-cd__manifests_base_dex_argocd-dex-server-role.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Experiment_testdata_noStatusExperiment.yaml,secure,,
argo-cd__manifests_base_redis_argocd-redis-rolebinding.yaml,secure,,
charts__bitnami_kube-prometheus_charts_kube-prometheus-crds_crds_crd-prometheusagents.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_access_key;hardcoded_client_secret;hardcoded_secret_key;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
argo-cd__util_kustomize_testdata_kustomization_yaml_components_kustomization.yaml,secure,,
prometheus-operator__example_shards_prometheus-cluster-role.yaml,secure,,
argo-cd__resource_customizations_db.atlasgo.io_AtlasMigration_testdata_degraded.yaml,secure,,safe_secret_key_ref
examples___archived_cpu-manager_exclusive-3.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_Backend_testdata_degraded-not-synced.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_RabbitmqCluster_testdata_degraded_badconfig.yaml,secure,,
argo-cd__resource_customizations_pxc.percona.com_PerconaXtraDBCluster_testdata_stopping.yaml,secure,,
argo-cd__test_e2e_testdata_bad-servicecatalog_servicecatalog-apiservice.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_split-destinations_dependencies_tempo.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_grafana-cloud_app-observability_dependencies_otel-demo-manifest.yaml,secure,,safe_value_from
argo-cd__docs_operator-manual_notifications_argocd-notifications-cm.yaml,hardcoded_secret,hardcoded_password;hardcoded_token,
argo-cd__resource_customizations_cert-manager.io_ClusterIssuer_testdata_healthy_registered.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_service-integrations_timescaledb_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__test_e2e_testdata_secrets_secrets.yaml,hardcoded_secret,hardcoded_password,
argo-cd__resource_customizations_core.humio.com_HumioParser_testdata_progressing.yaml,secure,,
helm-charts__charts_kube-prometheus-stack_charts_crds_crds_crd-alertmanagers.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_token;hardcoded_api_key;hardcoded_client_secret;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
argo-cd__resource_customizations_external-secrets.io_ExternalSecret_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_CommitStatus_testdata_reconcile-error.yaml,secure,,
charts__bitnami_grafana-operator_crds_grafana.integreatly.org_grafanas.yaml,privilege_exposure,host_path;hardcoded_api_key;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
argo-cd__resource_customizations_postgresql.cnpg.io_Cluster_actions_testdata_cluster_reload.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_integrations_alloy_output.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__manifests_base_config_argocd-ssh-known-hosts-cm.yaml,secure,,
kubernetes-native-testbed__manifests_infra_nginx-ingress_nginx-ingress.yaml,privilege_exposure,allow_privilege_escalation_true,safe_value_from
argo-cd__resource_customizations__.cnrm.cloud.google.com___testdata_update_in_progress.yaml,secure,,
argo-cd__resource_customizations_grafana.integreatly.org_GrafanaDatasource_testdata_progressing.yaml,secure,,safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_gateway.solo.io_VirtualService_testdata_gloo-accepted.yaml,secure,,
argo-cd__manifests_base_redis_argocd-redis-sa.yaml,secure,,
examples___archived_volumes_flexvolume_deploy_ds.yaml,privilege_exposure,privileged_true;host_path,
argo-cd__resource_customizations_gateway.solo.io_RouteOption_testdata_gloo-pending.yaml,secure,,
prometheus-operator__example_non-rbac_prometheus-operator.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_exclude-by-namespace_output.yaml,privilege_exposure,privileged_true;allow_privilege_escalation_true;host_network_true;host_pid_true;host_path;long_base64_like_value,
argo-cd__resource_customizations_mariadb.mmontes.io_MariaDB_testdata_restore_complete.yaml,secure,,
argo-cd__resource_customizations_pkg.crossplane.io_Provider_testdata_progressing_noStatus.yaml,secure,,
argo-cd__applicationset_examples_clusterDecisionResource_placementdecision.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_policy.open-cluster-management.io_Policy_testdata_healthy_with_placement_empty_compliant.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_rabbitmq.com_Shovel_testdata_unknown.yaml,secure,,
argo-cd__resource_customizations_sparkoperator.k8s.io_SparkApplication_testdata_healthy_dynamic_alloc_dstream.yaml,secure,,
argo-cd__gitops-engine_pkg_health_testdata_ingress.yaml,secure,,
argo-cd__resource_customizations_operator.knative.dev_KnativeServing_testdata_healthy.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v2161_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
cloud-on-k8s__hack_upgrade-test-harness_testdata_v300_stack.yaml,secure,,
prometheus-operator__example_rbac_prometheus_prometheus-cluster-role-binding.yaml,secure,,
argo-cd__resource_customizations_postgresql.cnpg.io_Cluster_actions_testdata_cluster_healthy.yaml,secure,,
prometheus-operator__example_user-guides_getting-started_prometheus.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ChangeTransferPolicy_testdata_observed-generation-outdated.yaml,secure,,
argo-cd__test_e2e_testdata_helm-guestbook_templates_guestbook-ui-svc.yaml,secure,,
argo-cd__test_e2e_testdata_hook_pod.yaml,secure,,
argo-cd__resource_customizations_notification.toolkit.fluxcd.io_Alert_actions_testdata_resumed_alert.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_healthy_legacy_v0.9_observedGeneration_numeric.yaml,secure,,
argo-cd__applicationset_examples_git-generator-files-discovery_excludes_git-files-exclude-example.yaml,secure,,
argo-cd__resource_customizations_objectbucket.io_ObjectBucketClaim_testdata_degraded.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_namespace-labels-and-annotations_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;long_base64_like_value,
charts__bitnami_minio-operator_crds_sts.min.io_policybindings.yaml,secure,,
examples___archived_volumes_azure_disk_claim_managed-disk_managed-hdd_pod-uses-managed-hdd.yaml,secure,,
argo-cd__resource_customizations_game.kruise.io_GameServer_testdata_healthy.yaml,secure,,
argo-cd__manifests_base_notification_argocd-notifications-controller-deployment.yaml,secure,,safe_secret_name;safe_value_from
prometheus-operator__example_user-guides_getting-started_example-app-service-monitor.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v210_crds.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_gateway.solo.io_VirtualHostOption_testdata_non-namespaced-gloo-accepted.yaml,secure,,
argo-cd__resource_customizations_kafka.strimzi.io_KafkaBridge_testdata_healthy.yaml,hardcoded_secret,hardcoded_password,safe_secret_name
argo-cd__resource_customizations_capabilities.3scale.net_DeveloperUser_testdata_degraded-failed.yaml,secure,,
argo-cd__resource_customizations_apps_StatefulSet_actions_testdata_statefulset.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_Bucket_testdata_progressing.yaml,secure,,safe_secret_ref
argo-cd__resource_customizations_source.toolkit.fluxcd.io_GitRepository_testdata_healthy.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_gateway.solo.io_VirtualService_testdata_non-namespaced-gloo-rejected.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_DeveloperUser_testdata_degraded-orphan.yaml,secure,,
argo-cd__resource_customizations_controlplane.cluster.x-k8s.io_AWSManagedControlPlane_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_CommitStatus_testdata_deleting.yaml,secure,,
examples___archived_volumes_azure_disk_claim_blob-based-disk_shared-ssd_storageclass-shared-ssd.yaml,secure,,
argo-cd__resource_customizations_policy.open-cluster-management.io_ConfigurationPolicy_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_apps_Deployment_actions_testdata_deployment.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__resource_customizations_core.humio.com_HumioAlert_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_rabbitmq.com_Exchange_testdata_healthy.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_ci-manifests_product-ci.yaml,secure,,
prometheus-operator__example_shards_example-app-service.yaml,secure,,
argo-cd__manifests_base_server_argocd-server-network-policy.yaml,secure,,
argo-cd__resource_customizations_grafana-org-operator.kubitus-project.gitlab.io___testdata_empty.yaml,secure,,
argo-cd__manifests_dev-tilt_ui-deployment.yaml,secure,,
argo-cd__resource_customizations_install.istio.io_IstioOperator_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_PipelineRollout_actions_testdata_PipelineRollout_rollout-disallowing-data-loss.yaml,secure,,
argo-cd__resource_customizations_k8s.keycloak.org_Keycloak_testdata_healthy.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_source.toolkit.fluxcd.io_OCIRepository_testdata_healthy.yaml,hardcoded_secret,long_base64_like_value,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_tekton-cd.yaml,secure,,
examples___archived_volumes_azure_disk_claim_blob-based-disk_dedicated-hdd_storageclass-dedicated-hdd.yaml,secure,,
argo-cd__resource_customizations_work.karmada.io_ResourceBinding_testdata_degraded_unknown.yaml,secure,,
examples___archived_storage_rethinkdb_rc.yaml,secure,,safe_value_from
k8s-monitoring-helm__charts_k8s-monitoring-v1_tests_integration_test-1_.rendered_output.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_path;hardcoded_password;google_api_key_pattern;long_base64_like_value,safe_secret_key_ref;safe_value_from
argo-cd__resource_customizations_core.spinkube.dev_SpinApp_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_ceph.rook.io_CephCluster_testdata_no_status.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_profiles-receiver_output.yaml,secure,,
argo-cd__resource_customizations_operators.coreos.com_Subscription_testdata_install_plan_missing.yaml,secure,,
argo-cd__manifests_base_repo-server_argocd-repo-server-sa.yaml,secure,,
argo-cd__gitops-engine_agent_manifests_namespace-install_gitops-agent-role-binding.yaml,secure,,
argo-cd__manifests_base_redis_kustomization.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_MatchableHttpGateway_testdata_gloo-no-status.yaml,secure,,
kube-linter__tests_checks_dangling-networkpolicy.yml,secure,,
charts__bitnami_argo-workflows_crds_argoproj.io_eventbus.yaml,secure,,
argo-cd__resource_customizations_platform.confluent.io_Connector_testdata_connector-healthy.yaml,secure,,
argo-cd__resource_customizations_gloo.solo.io_UpstreamGroup_testdata_non-namespaced-gloo-pending.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_auto-instrumentation_test-plan.yaml,secure,,
charts__bitnami_grafana-k6-operator_crds_k6.io_testruns.yaml,privilege_exposure,host_path;hardcoded_token;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
charts__bitnami_kube-arangodb_crds_database-task.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_MonoVertexRollout_testdata_MonoVertexRollout_degraded.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_storage-scaled-horizontally_elasticsearch.yml,secure,,
argo-cd__resource_customizations_flink.apache.org_FlinkDeployment_testdata_healthy_running_v1.x.yaml,secure,,
argo-cd__resource_customizations_addons.cluster.x-k8s.io_ClusterResourceSet_testdata_degraded_resourceapplied.yaml,secure,,
cloud-on-k8s__config_samples_enterprisesearch_ent_es.yaml,secure,,
examples___archived_javaweb-tomcat-sidecar_javaweb-2.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ChangeTransferPolicy_testdata_deleting.yaml,secure,,
argo-cd__resource_customizations_metrics.keptn.sh_Analysis_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_healthy_rollout.yaml,secure,,
cloud-on-k8s__config_recipes_gclb_00-prereq-cluster-issuer.yaml,secure,,
argo-cd__util_argo_testdata_live_deployment_with_managed_replica.yaml,secure,,
kube-linter__tests_testdata_mykustomize-deprecated_kustomization.yaml,secure,,
